playID,homeAbbr,awayAbbr,homeScore,awayScore
401012872_9_2,MD,TEX,17,7
401012872_10_0,MD,TEX,17,7
401012872_10_1,MD,TEX,17,7
401012872_10_2,MD,TEX,17,7
401012872_10_3,MD,TEX,17,7
401012872_10_4,MD,TEX,17,7
401012872_10_5,MD,TEX,17,7
401012872_10_6,MD,TEX,17,7
401012872_10_7,MD,TEX,17,7
401012872_11_0,MD,TEX,17,7
401012872_11_1,MD,TEX,17,7
401012872_11_2,MD,TEX,17,7
401012872_12_0,MD,TEX,24,7
401012872_13_1,MD,TEX,24,7
401012872_13_2,MD,TEX,24,7
401012872_13_3,MD,TEX,24,7
401012872_13_4,MD,TEX,24,7
401012872_13_5,MD,TEX,24,7
401012872_13_6,MD,TEX,24,14
401012872_14_1,MD,TEX,24,14
401012872_14_3,MD,TEX,24,14
401012872_14_4,MD,TEX,24,14
401012872_15_1,MD,TEX,24,14
401012872_15_2,MD,TEX,24,14
401012872_15_3,MD,TEX,24,14
401012872_15_4,MD,TEX,24,14
401012872_15_5,MD,TEX,24,14
401012872_15_6,MD,TEX,24,14
401012872_15_7,MD,TEX,24,14
401012872_15_8,MD,TEX,24,14
401012872_16_0,MD,TEX,24,14
401012872_16_2,MD,TEX,24,14
401012872_17_2,MD,TEX,24,16
401012872_17_3,MD,TEX,24,16
401012872_17_4,MD,TEX,24,16
401012872_17_5,MD,TEX,24,16
401012872_17_7,MD,TEX,24,22
401012872_18_1,MD,TEX,24,22
401012872_19_1,MD,TEX,24,22
401012872_19_2,MD,TEX,24,22
401012872_19_3,MD,TEX,24,22
401012872_19_4,MD,TEX,24,22
401012872_19_5,MD,TEX,24,22
401012872_20_0,MD,TEX,24,22
401012872_20_2,MD,TEX,24,22
401012872_20_3,MD,TEX,24,22
401012872_20_4,MD,TEX,24,22
401012872_20_5,MD,TEX,24,22
401012872_20_6,MD,TEX,24,22
401012872_21_0,MD,TEX,24,22
401012872_21_1,MD,TEX,24,22
401012872_21_2,MD,TEX,24,22
401012872_21_3,MD,TEX,24,22
401012872_21_4,MD,TEX,24,22
401012872_21_5,MD,TEX,24,22
401012872_22_0,MD,TEX,24,22
401012872_22_1,MD,TEX,24,22
401012872_22_2,MD,TEX,24,22
401012872_22_3,MD,TEX,24,22
401012872_23_0,MD,TEX,24,22
401012872_23_1,MD,TEX,24,22
401012872_23_2,MD,TEX,24,22
401012872_23_3,MD,TEX,24,29
401012872_24_1,MD,TEX,24,29
401012872_24_2,MD,TEX,24,29
401012872_24_4,MD,TEX,24,29
401012872_24_5,MD,TEX,24,29
401012872_24_7,MD,TEX,24,29
401012872_24_8,MD,TEX,24,29
401012872_24_9,MD,TEX,24,29
401012872_24_11,MD,TEX,24,29
401012872_24_13,MD,TEX,24,29
401012872_24_14,MD,TEX,31,29
401012872_25_1,MD,TEX,31,29
401012872_25_2,MD,TEX,31,29
401012872_25_3,MD,TEX,31,29
401012872_25_4,MD,TEX,31,29
401012872_25_5,MD,TEX,31,29
401012872_25_6,MD,TEX,31,29
401012872_26_0,MD,TEX,31,29
401012872_26_1,MD,TEX,31,29
401012872_26_2,MD,TEX,31,29
401012872_26_4,MD,TEX,31,29
401012872_26_5,MD,TEX,31,29
401012872_26_6,MD,TEX,31,29
401012872_26_8,MD,TEX,31,29
401012872_26_9,MD,TEX,31,29
401012872_26_10,MD,TEX,31,29
401012872_26_11,MD,TEX,31,29
401012872_27_1,MD,TEX,34,29
401012872_27_2,MD,TEX,34,29
401012872_28_0,MD,TEX,34,29
401012872_28_1,MD,TEX,34,29
401012872_28_2,MD,TEX,34,29
401012872_29_0,MD,TEX,34,29
401012872_29_1,MD,TEX,34,29
401012872_29_2,MD,TEX,34,29
401012872_29_3,MD,TEX,34,29
401012872_29_4,MD,TEX,34,29
401012872_30_0,MD,TEX,34,29
401012872_30_1,MD,TEX,34,29
401012872_30_2,MD,TEX,34,29
401012872_31_0,MD,TEX,34,29
401012872_31_1,MD,TEX,34,29
401012872_31_2,MD,TEX,34,29
401012872_31_3,MD,TEX,34,29
401012872_31_5,MD,TEX,34,29
401012872_31_6,MD,TEX,34,29
401012872_31_7,MD,TEX,34,29
401012872_31_8,MD,TEX,34,29
401012872_32_0,MD,TEX,34,29
401012872_32_1,MD,TEX,34,29
401013188_0_1,TEX,WVU,0,0
401013188_0_2,TEX,WVU,0,0
401013188_0_3,TEX,WVU,0,0
401013188_0_4,TEX,WVU,0,0
401013188_0_5,TEX,WVU,0,0
401013188_0_6,TEX,WVU,0,0
401013188_0_7,TEX,WVU,0,0
401013188_0_8,TEX,WVU,0,0
401013188_0_10,TEX,WVU,0,0
401013188_0_12,TEX,WVU,0,0
401013188_1_1,TEX,WVU,0,3
401013188_1_2,TEX,WVU,0,3
401013188_1_3,TEX,WVU,0,3
401013188_1_4,TEX,WVU,0,3
401013188_1_6,TEX,WVU,0,3
401013188_1_7,TEX,WVU,0,3
401013188_2_0,TEX,WVU,0,3
401013188_2_1,TEX,WVU,0,3
401013188_2_2,TEX,WVU,0,3
401013188_3_0,TEX,WVU,0,3
401013188_3_1,TEX,WVU,0,3
401013188_3_2,TEX,WVU,0,3
401013188_3_3,TEX,WVU,0,3
401013188_3_4,TEX,WVU,0,3
401013188_3_5,TEX,WVU,0,3
401013188_3_6,TEX,WVU,0,3
401013188_3_7,TEX,WVU,7,3
401013188_4_1,TEX,WVU,7,3
401013188_4_2,TEX,WVU,7,3
401013188_4_3,TEX,WVU,7,3
401013188_4_4,TEX,WVU,7,3
401013188_4_5,TEX,WVU,7,10
401013188_5_1,TEX,WVU,7,10
401013188_5_2,TEX,WVU,7,10
401013188_5_3,TEX,WVU,14,10
401013188_6_1,TEX,WVU,14,10
401013188_6_2,TEX,WVU,14,10
401013188_6_3,TEX,WVU,14,10
401013188_6_4,TEX,WVU,14,10
401013188_6_5,TEX,WVU,14,10
401013188_6_6,TEX,WVU,14,10
401013188_6_9,TEX,WVU,14,10
401013188_6_11,TEX,WVU,14,10
401013188_6_12,TEX,WVU,14,17
401013188_7_1,TEX,WVU,14,17
401013188_7_2,TEX,WVU,14,17
401013188_7_3,TEX,WVU,14,17
401013188_7_4,TEX,WVU,14,17
401013188_7_5,TEX,WVU,14,17
401013188_7_6,TEX,WVU,14,17
401013188_7_8,TEX,WVU,14,17
401013188_7_9,TEX,WVU,14,17
401013188_7_10,TEX,WVU,14,17
401013188_7_11,TEX,WVU,14,17
401013188_7_12,TEX,WVU,21,17
401013188_8_1,TEX,WVU,21,17
401013188_8_2,TEX,WVU,21,17
401013188_8_3,TEX,WVU,21,17
401013188_8_4,TEX,WVU,21,17
401013188_8_6,TEX,WVU,21,17
401013188_8_8,TEX,WVU,21,24
401013188_9_1,TEX,WVU,21,24
401013188_9_2,TEX,WVU,21,24
401013188_9_4,TEX,WVU,21,24
401013188_9_5,TEX,WVU,21,24
401013188_9_6,TEX,WVU,21,24
401013188_9_7,TEX,WVU,21,24
401013188_9_8,TEX,WVU,21,24
401013188_9_10,TEX,WVU,28,24
401013188_10_2,TEX,WVU,28,24
401013188_10_3,TEX,WVU,28,24
401013188_10_5,TEX,WVU,28,24
401013188_10_6,TEX,WVU,28,24
401013188_10_9,TEX,WVU,28,24
401013188_10_10,TEX,WVU,28,24
401013188_10_13,TEX,WVU,28,24
401013188_10_14,TEX,WVU,28,24
401013188_10_16,TEX,WVU,28,24
401013188_10_17,TEX,WVU,28,24
401013188_11_1,TEX,WVU,28,27
401013188_11_2,TEX,WVU,28,27
401013188_12_1,TEX,WVU,28,27
401013188_12_2,TEX,WVU,28,27
401013188_12_3,TEX,WVU,28,27
401013188_12_4,TEX,WVU,28,27
401013188_12_5,TEX,WVU,28,27
401013188_12_6,TEX,WVU,28,27
401013188_12_7,TEX,WVU,28,27
401013188_12_8,TEX,WVU,28,27
401013188_12_9,TEX,WVU,28,27
401013188_12_10,TEX,WVU,28,27
401013188_12_11,TEX,WVU,28,27
401013188_12_12,TEX,WVU,28,27
401013188_13_0,TEX,WVU,28,27
401013188_13_1,TEX,WVU,28,27
401013188_13_2,TEX,WVU,28,27
401013188_13_3,TEX,WVU,28,27
401013188_13_4,TEX,WVU,28,27
401013188_13_5,TEX,WVU,28,27
401013188_14_0,TEX,WVU,28,27
401013188_14_1,TEX,WVU,28,27
401013188_14_2,TEX,WVU,28,27
401013188_14_3,TEX,WVU,28,27
401013188_14_4,TEX,WVU,28,27
401013188_14_5,TEX,WVU,28,27
401013188_14_6,TEX,WVU,28,27
401013188_14_8,TEX,WVU,28,27
401013188_15_1,TEX,WVU,31,27
401013188_15_2,TEX,WVU,31,27
401013188_15_3,TEX,WVU,31,27
401013188_15_4,TEX,WVU,31,27
401013188_15_5,TEX,WVU,31,27
401013188_15_6,TEX,WVU,31,27
401013188_15_7,TEX,WVU,31,27
401013188_16_0,TEX,WVU,31,27
401013188_16_1,TEX,WVU,31,27
401013188_16_2,TEX,WVU,31,27
401013188_16_3,TEX,WVU,31,27
401013188_16_4,TEX,WVU,31,27
401013188_16_6,TEX,WVU,31,27
401013188_16_7,TEX,WVU,31,27
401013188_16_8,TEX,WVU,31,27
401013188_17_1,TEX,WVU,34,27
401013188_17_2,TEX,WVU,34,27
401013188_17_3,TEX,WVU,34,27
401013188_17_4,TEX,WVU,34,27
401013188_17_5,TEX,WVU,34,27
401013188_17_6,TEX,WVU,34,27
401013188_17_8,TEX,WVU,34,27
401013188_17_9,TEX,WVU,34,27
401013188_17_10,TEX,WVU,34,27
401013188_17_11,TEX,WVU,34,27
401013188_17_12,TEX,WVU,34,34
401013188_18_1,TEX,WVU,34,34
401013188_18_2,TEX,WVU,34,34
401013188_18_3,TEX,WVU,34,34
401013188_18_4,TEX,WVU,34,34
401013188_18_5,TEX,WVU,34,34
401013188_18_6,TEX,WVU,41,34
401013188_19_0,TEX,WVU,41,34
401013188_19_1,TEX,WVU,41,34
401013188_19_2,TEX,WVU,41,34
401013188_19_3,TEX,WVU,41,34
401013188_19_4,TEX,WVU,41,34
401013188_19_5,TEX,WVU,41,34
401013188_19_6,TEX,WVU,41,42
401013321_0_1,TTU,TEX,0,0
401013321_0_2,TTU,TEX,0,0
401013321_0_3,TTU,TEX,0,0
401013321_0_4,TTU,TEX,0,0
401013321_0_5,TTU,TEX,0,0
401013321_0_6,TTU,TEX,0,0
401013321_0_7,TTU,TEX,0,0
401013321_0_8,TTU,TEX,0,0
401013321_0_10,TTU,TEX,0,0
401013321_0_11,TTU,TEX,7,0
401013321_1_2,TTU,TEX,7,0
401013321_1_3,TTU,TEX,7,0
401013321_1_4,TTU,TEX,7,0
401013321_1_5,TTU,TEX,7,0
401013321_1_6,TTU,TEX,7,0
401013321_1_7,TTU,TEX,7,0
401013321_2_0,TTU,TEX,7,0
401013321_2_1,TTU,TEX,7,0
401013321_2_2,TTU,TEX,7,0
401013321_2_3,TTU,TEX,7,0
401013321_2_4,TTU,TEX,7,0
401013321_2_5,TTU,TEX,7,0
401013321_2_6,TTU,TEX,7,0
401013321_2_7,TTU,TEX,7,0
401013321_2_8,TTU,TEX,7,0
401013321_2_9,TTU,TEX,7,0
401013321_2_10,TTU,TEX,7,0
401013321_2_12,TTU,TEX,7,0
401013321_3_0,TTU,TEX,7,0
401013321_3_1,TTU,TEX,7,0
401013321_3_2,TTU,TEX,7,0
401013321_3_3,TTU,TEX,7,0
401013321_3_4,TTU,TEX,7,0
401013321_3_5,TTU,TEX,7,0
401013321_3_6,TTU,TEX,7,0
401013321_3_7,TTU,TEX,7,0
401013321_3_11,TTU,TEX,7,0
401013321_4_1,TTU,TEX,7,3
401013321_4_2,TTU,TEX,7,3
401013321_4_4,TTU,TEX,7,3
401013321_5_0,TTU,TEX,7,3
401013321_5_1,TTU,TEX,7,3
401013321_5_2,TTU,TEX,7,3
401013321_5_3,TTU,TEX,7,3
401013321_5_4,TTU,TEX,7,3
401013321_5_5,TTU,TEX,7,3
401013321_5_6,TTU,TEX,7,3
401013321_5_7,TTU,TEX,7,3
401013321_5_8,TTU,TEX,7,3
401013321_5_9,TTU,TEX,7,3
401013321_5_11,TTU,TEX,7,3
401013321_5_12,TTU,TEX,7,3
401013321_5_15,TTU,TEX,7,3
401013321_5_16,TTU,TEX,7,3
401013321_5_17,TTU,TEX,7,3
401013321_5_18,TTU,TEX,7,10
401013321_6_1,TTU,TEX,7,10
401013321_6_2,TTU,TEX,7,10
401013321_6_3,TTU,TEX,7,10
401013321_6_4,TTU,TEX,7,10
401013321_7_0,TTU,TEX,7,10
401013321_7_1,TTU,TEX,7,10
401013321_7_2,TTU,TEX,7,10
401013321_7_3,TTU,TEX,7,17
401013321_8_1,TTU,TEX,7,17
401013321_8_2,TTU,TEX,7,17
401013321_8_3,TTU,TEX,7,17
401013321_8_4,TTU,TEX,7,17
401013321_8_6,TTU,TEX,7,17
401013321_8_7,TTU,TEX,7,17
401013321_8_9,TTU,TEX,7,17
401013321_8_11,TTU,TEX,7,17
401013321_9_1,TTU,TEX,10,17
401013321_9_2,TTU,TEX,10,17
401013321_10_1,TTU,TEX,10,17
401013321_10_2,TTU,TEX,10,17
401013321_10_3,TTU,TEX,10,17
401013321_10_4,TTU,TEX,10,17
401013321_10_5,TTU,TEX,10,17
401013321_10_6,TTU,TEX,10,17
401013321_10_7,TTU,TEX,10,17
401013321_10_8,TTU,TEX,10,17
401013321_10_9,TTU,TEX,10,17
401013321_10_10,TTU,TEX,10,17
401013321_10_11,TTU,TEX,10,17
401013321_10_12,TTU,TEX,10,24
401013321_11_2,TTU,TEX,10,24
401013321_11_3,TTU,TEX,10,24
401013321_11_4,TTU,TEX,10,24
401013321_11_5,TTU,TEX,10,24
401013321_11_6,TTU,TEX,10,24
401013321_11_7,TTU,TEX,10,24
401013321_11_8,TTU,TEX,10,24
401013321_12_0,TTU,TEX,10,24
401013321_12_1,TTU,TEX,10,24
401013321_12_2,TTU,TEX,10,24
401013321_12_3,TTU,TEX,10,24
401013321_12_4,TTU,TEX,10,24
401013321_12_5,TTU,TEX,10,24
401013321_12_6,TTU,TEX,10,24
401013321_12_9,TTU,TEX,10,24
401013321_12_10,TTU,TEX,10,24
401013321_13_1,TTU,TEX,10,27
401013321_13_2,TTU,TEX,10,27
401013321_13_3,TTU,TEX,10,27
401013321_13_4,TTU,TEX,10,27
401013321_14_1,TTU,TEX,10,27
401013321_14_4,TTU,TEX,10,27
401013321_14_5,TTU,TEX,10,27
401013321_14_6,TTU,TEX,10,27
401013321_15_0,TTU,TEX,10,27
401013321_15_1,TTU,TEX,10,27
401013321_15_2,TTU,TEX,17,27
401013321_16_1,TTU,TEX,17,27
401013321_16_2,TTU,TEX,17,27
401013321_16_3,TTU,TEX,17,27
401013321_16_4,TTU,TEX,17,27
401013321_16_5,TTU,TEX,17,34
401013321_17_1,TTU,TEX,17,34
401013321_17_2,TTU,TEX,17,34
401013321_17_3,TTU,TEX,17,34
401013321_17_4,TTU,TEX,17,34
401013321_17_5,TTU,TEX,17,34
401013321_17_7,TTU,TEX,17,34
401013321_17_8,TTU,TEX,17,34
401013321_17_9,TTU,TEX,17,34
401013321_17_12,TTU,TEX,17,34
401013321_18_1,TTU,TEX,20,34
401013321_18_2,TTU,TEX,20,34
401013321_18_3,TTU,TEX,20,34
401013321_18_5,TTU,TEX,20,34
401013321_18_6,TTU,TEX,20,34
401013321_18_7,TTU,TEX,20,34
401013321_18_8,TTU,TEX,20,34
401013321_18_9,TTU,TEX,27,34
401013321_19_1,TTU,TEX,27,34
401013321_19_2,TTU,TEX,27,34
401013321_19_3,TTU,TEX,27,34
401013321_20_0,TTU,TEX,27,34
401013321_20_1,TTU,TEX,27,34
401013321_20_3,TTU,TEX,27,34
401013321_20_4,TTU,TEX,27,34
401013321_20_5,TTU,TEX,34,34
401013321_21_1,TTU,TEX,34,34
401013321_21_2,TTU,TEX,34,34
401013321_21_3,TTU,TEX,34,34
401013321_21_4,TTU,TEX,34,34
401013321_21_5,TTU,TEX,34,34
401013321_21_6,TTU,TEX,34,34
401013321_21_8,TTU,TEX,34,41
401013321_22_2,TTU,TEX,34,41
401013321_22_4,TTU,TEX,34,41
401013046_0_1,TEX,ISU,0,0
401013046_0_2,TEX,ISU,0,0
401013046_0_3,TEX,ISU,0,0
401013046_0_4,TEX,ISU,0,0
401013046_0_5,TEX,ISU,0,0
401013046_1_0,TEX,ISU,0,0
401013046_1_1,TEX,ISU,0,0
401013046_1_2,TEX,ISU,0,0
401013046_1_3,TEX,ISU,0,0
401013046_1_4,TEX,ISU,0,0
401013046_1_5,TEX,ISU,0,0
401013046_1_6,TEX,ISU,0,0
401013046_1_7,TEX,ISU,0,0
401013046_1_8,TEX,ISU,7,0
401013046_2_1,TEX,ISU,7,0
401013046_2_2,TEX,ISU,7,0
401013046_2_3,TEX,ISU,7,0
401013046_2_4,TEX,ISU,7,0
401013046_2_5,TEX,ISU,7,0
401013046_2_6,TEX,ISU,7,0
401013046_2_8,TEX,ISU,7,0
401013046_2_9,TEX,ISU,7,0
401013046_3_1,TEX,ISU,7,3
401013046_3_2,TEX,ISU,7,3
401013046_3_3,TEX,ISU,7,3
401013046_3_4,TEX,ISU,7,3
401013046_4_0,TEX,ISU,7,3
401013046_4_1,TEX,ISU,7,3
401013046_4_2,TEX,ISU,7,3
401013046_4_3,TEX,ISU,7,3
401013046_4_4,TEX,ISU,7,3
401013046_4_5,TEX,ISU,7,3
401013046_4_6,TEX,ISU,7,3
401013046_4_7,TEX,ISU,7,3
401013046_5_0,TEX,ISU,7,3
401013046_5_1,TEX,ISU,7,3
401013046_5_2,TEX,ISU,7,3
401013046_5_3,TEX,ISU,7,3
401013046_5_4,TEX,ISU,7,3
401013046_5_5,TEX,ISU,7,3
401013046_5_6,TEX,ISU,7,3
401013046_5_7,TEX,ISU,7,3
401013046_5_8,TEX,ISU,7,3
401013046_5_9,TEX,ISU,14,3
401013046_6_2,TEX,ISU,14,3
401013046_6_3,TEX,ISU,14,3
401013046_6_4,TEX,ISU,14,3
401013046_7_0,TEX,ISU,14,3
401013046_7_1,TEX,ISU,14,3
401013046_7_2,TEX,ISU,14,3
401013046_7_3,TEX,ISU,14,3
401013046_7_4,TEX,ISU,14,3
401013046_7_5,TEX,ISU,14,3
401013046_8_0,TEX,ISU,14,3
401013046_8_1,TEX,ISU,14,3
401013046_8_2,TEX,ISU,14,3
401013046_8_3,TEX,ISU,14,3
401013046_8_5,TEX,ISU,14,3
401013046_9_0,TEX,ISU,14,3
401013046_9_1,TEX,ISU,14,3
401013046_9_2,TEX,ISU,14,3
401013046_9_3,TEX,ISU,14,3
401013046_9_5,TEX,ISU,14,3
401013046_9_6,TEX,ISU,14,3
401013046_9_7,TEX,ISU,14,3
401013046_9_10,TEX,ISU,14,3
401013046_11_1,TEX,ISU,17,3
401013046_11_2,TEX,ISU,17,3
401013046_11_3,TEX,ISU,17,3
401013046_11_4,TEX,ISU,17,3
401013046_11_5,TEX,ISU,17,3
401013046_11_7,TEX,ISU,17,3
401013046_11_8,TEX,ISU,17,3
401013046_12_0,TEX,ISU,17,3
401013046_12_1,TEX,ISU,17,3
401013046_12_2,TEX,ISU,17,3
401013046_12_3,TEX,ISU,17,3
401013046_12_4,TEX,ISU,17,3
401013046_12_5,TEX,ISU,17,3
401013046_12_6,TEX,ISU,17,3
401013046_12_7,TEX,ISU,17,3
401013046_12_8,TEX,ISU,17,3
401013046_12_9,TEX,ISU,17,3
401013046_13_0,TEX,ISU,17,3
401013046_13_1,TEX,ISU,17,3
401013046_13_2,TEX,ISU,17,3
401013046_13_3,TEX,ISU,17,3
401013046_13_4,TEX,ISU,17,3
401013046_13_5,TEX,ISU,17,3
401013046_13_6,TEX,ISU,17,3
401013046_13_7,TEX,ISU,24,3
401013046_14_1,TEX,ISU,24,3
401013046_14_2,TEX,ISU,24,3
401013046_14_4,TEX,ISU,24,3
401013046_15_0,TEX,ISU,24,3
401013046_15_1,TEX,ISU,24,3
401013046_15_2,TEX,ISU,24,3
401013046_16_0,TEX,ISU,24,3
401013046_16_1,TEX,ISU,24,3
401013046_16_4,TEX,ISU,24,3
401013046_17_0,TEX,ISU,24,3
401013046_17_1,TEX,ISU,24,3
401013046_17_2,TEX,ISU,24,3
401013046_17_3,TEX,ISU,24,3
401013046_17_5,TEX,ISU,24,3
401013046_18_0,TEX,ISU,24,3
401013046_18_1,TEX,ISU,24,3
401013046_18_2,TEX,ISU,24,3
401013046_18_3,TEX,ISU,24,3
401013046_19_0,TEX,ISU,24,3
401013046_19_1,TEX,ISU,24,3
401013046_19_3,TEX,ISU,24,3
401013046_20_0,TEX,ISU,24,3
401013046_20_1,TEX,ISU,24,10
401013046_22_0,TEX,ISU,24,10
401013046_22_1,TEX,ISU,24,10
401013046_23_0,TEX,ISU,24,10
401013046_23_1,TEX,ISU,24,10
401013056_0_1,KU,TEX,0,0
401013056_0_2,KU,TEX,0,0
401013056_0_3,KU,TEX,0,0
401013056_1_0,KU,TEX,0,0
401013056_1_1,KU,TEX,0,0
401013056_1_2,KU,TEX,0,0
401013056_1_3,KU,TEX,0,0
401013056_1_4,KU,TEX,0,0
401013056_1_5,KU,TEX,0,0
401013056_1_6,KU,TEX,0,0
401013056_1_7,KU,TEX,0,0
401013056_1_8,KU,TEX,0,0
401013056_1_9,KU,TEX,0,0
401013056_1_10,KU,TEX,0,7
401013056_2_2,KU,TEX,0,7
401013056_2_3,KU,TEX,0,7
401013056_2_4,KU,TEX,0,7
401013056_3_0,KU,TEX,0,7
401013056_3_1,KU,TEX,0,7
401013056_3_2,KU,TEX,0,7
401013056_3_3,KU,TEX,0,7
401013056_3_4,KU,TEX,0,7
401013056_3_5,KU,TEX,0,7
401013056_3_6,KU,TEX,0,7
401013056_3_7,KU,TEX,0,7
401013056_3_8,KU,TEX,0,7
401013056_4_0,KU,TEX,0,7
401013056_4_1,KU,TEX,0,7
401013056_4_2,KU,TEX,0,7
401013056_4_4,KU,TEX,0,7
401013056_4_5,KU,TEX,0,7
401013056_4_6,KU,TEX,0,7
401013056_4_7,KU,TEX,0,7
401013056_4_9,KU,TEX,0,7
401013056_5_0,KU,TEX,0,7
401013056_5_1,KU,TEX,0,7
401013056_5_2,KU,TEX,0,7
401013056_5_3,KU,TEX,0,7
401013056_5_4,KU,TEX,0,7
401013056_5_5,KU,TEX,0,7
401013056_5_6,KU,TEX,0,7
401013056_6_0,KU,TEX,0,7
401013056_6_1,KU,TEX,0,7
401013056_6_2,KU,TEX,0,7
401013056_6_3,KU,TEX,0,7
401013056_6_4,KU,TEX,0,7
401013056_6_6,KU,TEX,0,7
401013056_7_0,KU,TEX,0,7
401013056_7_2,KU,TEX,0,7
401013056_7_3,KU,TEX,0,7
401013056_7_4,KU,TEX,0,7
401013056_8_0,KU,TEX,0,7
401013056_8_1,KU,TEX,0,7
401013056_8_2,KU,TEX,0,7
401013056_8_3,KU,TEX,0,7
401013056_8_4,KU,TEX,0,7
401013056_8_5,KU,TEX,0,7
401013056_8_6,KU,TEX,0,7
401013056_8_7,KU,TEX,0,7
401013056_9_0,KU,TEX,0,7
401013056_9_1,KU,TEX,0,7
401013056_9_2,KU,TEX,0,7
401013056_10_0,KU,TEX,0,7
401013056_11_1,KU,TEX,0,7
401013056_11_2,KU,TEX,0,7
401013056_11_3,KU,TEX,0,7
401013056_11_4,KU,TEX,0,7
401013056_11_5,KU,TEX,0,7
401013056_12_0,KU,TEX,0,7
401013056_12_1,KU,TEX,0,7
401013056_12_2,KU,TEX,0,7
401013056_13_0,KU,TEX,0,7
401013056_13_1,KU,TEX,0,7
401013056_13_2,KU,TEX,0,7
401013056_13_3,KU,TEX,0,7
401013056_13_4,KU,TEX,0,7
401013056_13_5,KU,TEX,0,14
401013056_14_1,KU,TEX,0,14
401013056_14_2,KU,TEX,0,14
401013056_14_3,KU,TEX,0,14
401013056_14_4,KU,TEX,0,14
401013056_14_5,KU,TEX,0,14
401013056_14_6,KU,TEX,0,14
401013056_14_7,KU,TEX,0,14
401013056_14_8,KU,TEX,0,14
401013056_14_9,KU,TEX,0,14
401013056_14_11,KU,TEX,0,14
401013056_15_0,KU,TEX,0,14
401013056_15_1,KU,TEX,0,14
401013056_15_2,KU,TEX,0,14
401013056_15_4,KU,TEX,0,14
401013056_15_5,KU,TEX,0,14
401013056_15_7,KU,TEX,0,14
401013056_15_8,KU,TEX,0,14
401013056_15_9,KU,TEX,0,14
401013056_15_10,KU,TEX,0,21
401013056_16_1,KU,TEX,0,21
401013056_16_2,KU,TEX,0,21
401013056_16_3,KU,TEX,0,21
401013056_16_5,KU,TEX,0,21
401013056_16_6,KU,TEX,7,21
401013056_17_1,KU,TEX,7,21
401013056_17_2,KU,TEX,7,21
401013056_17_3,KU,TEX,7,21
401013056_18_0,KU,TEX,7,21
401013056_18_1,KU,TEX,7,21
401013056_19_0,KU,TEX,7,21
401013056_19_2,KU,TEX,7,21
401013056_19_3,KU,TEX,7,21
401013056_19_5,KU,TEX,7,21
401013056_20_1,KU,TEX,7,24
401013056_20_2,KU,TEX,7,24
401013056_21_0,KU,TEX,7,24
401013056_21_1,KU,TEX,7,24
401013056_21_2,KU,TEX,7,24
401013056_22_0,KU,TEX,7,24
401013056_22_1,KU,TEX,7,24
401013056_22_3,KU,TEX,7,24
401013056_22_4,KU,TEX,7,24
401013056_22_5,KU,TEX,7,24
401013056_22_6,KU,TEX,7,24
401013056_22_8,KU,TEX,7,24
401013056_22_9,KU,TEX,14,24
401013056_23_1,KU,TEX,14,24
401013056_23_2,KU,TEX,14,24
401013056_23_4,KU,TEX,14,24
401013056_23_5,KU,TEX,14,24
401013056_23_6,KU,TEX,14,24
401013056_23_7,KU,TEX,14,24
401013056_24_1,KU,TEX,17,24
401013056_24_2,KU,TEX,17,24
401013056_24_3,KU,TEX,17,24
401056698_0_1,OKLA,TEX,0,0
401056698_0_2,OKLA,TEX,0,0
401056698_0_3,OKLA,TEX,0,0
401056698_0_4,OKLA,TEX,0,0
401056698_0_5,OKLA,TEX,0,0
401056698_0_6,OKLA,TEX,0,0
401056698_0_7,OKLA,TEX,0,0
401056698_0_8,OKLA,TEX,0,0
401056698_0_9,OKLA,TEX,0,7
401056698_1_1,OKLA,TEX,0,7
401056698_1_2,OKLA,TEX,0,7
401056698_1_3,OKLA,TEX,0,7
401056698_1_5,OKLA,TEX,0,7
401056698_1_6,OKLA,TEX,0,7
401056698_1_8,OKLA,TEX,0,7
401056698_1_9,OKLA,TEX,0,7
401056698_1_10,OKLA,TEX,0,7
401056698_2_2,OKLA,TEX,3,7
401056698_2_3,OKLA,TEX,3,7
401056698_2_4,OKLA,TEX,3,7
401056698_2_5,OKLA,TEX,3,7
401056698_2_6,OKLA,TEX,3,7
401056698_3_0,OKLA,TEX,3,7
401056698_3_1,OKLA,TEX,3,7
401056698_3_3,OKLA,TEX,3,7
401056698_3_4,OKLA,TEX,3,7
401056698_3_5,OKLA,TEX,3,7
401056698_3_6,OKLA,TEX,3,7
401056698_3_8,OKLA,TEX,3,7
401056698_3_9,OKLA,TEX,3,7
401056698_3_11,OKLA,TEX,3,7
401056698_3_12,OKLA,TEX,3,7
401056698_3_14,OKLA,TEX,3,7
401056698_3_16,OKLA,TEX,3,7
401056698_4_1,OKLA,TEX,6,7
401056698_4_2,OKLA,TEX,6,7
401056698_4_3,OKLA,TEX,6,7
401056698_4_4,OKLA,TEX,6,7
401056698_4_5,OKLA,TEX,6,7
401056698_4_6,OKLA,TEX,6,7
401056698_4_7,OKLA,TEX,6,7
401056698_4_8,OKLA,TEX,6,7
401056698_4_9,OKLA,TEX,6,14
401056698_5_1,OKLA,TEX,6,14
401056698_5_2,OKLA,TEX,6,14
401056698_5_3,OKLA,TEX,6,14
401056698_6_0,OKLA,TEX,6,14
401056698_6_1,OKLA,TEX,6,14
